corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents,causal_text_w_pairs,num_rs
because,CHRG-110hhrg44900-1.ann,158,0,because_CHRG-110hhrg44900-1.ann_158_0,"We have enough time to listen to this, so please don't be constrained.","<ARG0>We have enough time to listen to this</ARG0>, so <ARG1>please don't be constrained</ARG1>.",1,1,,1,"[""<ARG0>We have enough time to listen to this</ARG0>, so <ARG1>please don't be constrained</ARG1>."", ""We have <ARG0>enough time</ARG0> to <ARG1>listen to this</ARG1>, so please don't be constrained.""]",2
because,CHRG-110hhrg44900-1.ann,165,0,because_CHRG-110hhrg44900-1.ann_165_0,"Therefore, we should consider how to most appropriately give the Federal Reserve the authority to access necessary information from complex financial institutions, whether it is a commercial bank, an investment bank, a hedge fund, or another type of financial institution, and the tools to intervene to mitigate systemic risk in advance of a crisis.","Therefore, we should consider how to most appropriately give the Federal Reserve the authority to access necessary information from complex financial institutions, whether it is a commercial bank, an investment bank, a hedge fund, or another type of financial institution, and the tools to <ARG1>intervene</ARG1> <ARG0>to mitigate systemic risk in advance of a crisis</ARG0>.",1,1,,1,"['Therefore, we should consider how to most appropriately give the Federal Reserve the authority to access necessary information from complex financial institutions, whether it is a commercial bank, an investment bank, a hedge fund, or another type of financial institution, and the tools to <ARG1>intervene</ARG1> <ARG0>to mitigate systemic risk in advance of a crisis</ARG0>.', 'Therefore, we should consider how to most appropriately give the Federal Reserve the authority to access necessary information from complex financial institutions, whether it is a commercial bank, an investment bank, a hedge fund, or another type of financial institution, and <ARG0>the tools</ARG0> to <ARG1>intervene to mitigate systemic risk in advance of a crisis</ARG1>.']",2
because,CHRG-110hhrg44900-1.ann,167,0,because_CHRG-110hhrg44900-1.ann_167_0,"Market discipline is also critical to the health of our financial system, and must be reinforced, because regulation alone cannot eliminate all future bouts of market instability.","<ARG1>Market discipline</ARG1> is also critical to the health of our financial system, and <ARG1>must be reinforced</ARG1>, because <ARG0>regulation alone cannot eliminate all future bouts of market instability</ARG0>.",1,1,,1,"['<ARG1>Market discipline</ARG1> is also critical to the health of our financial system, and <ARG1>must be reinforced</ARG1>, because <ARG0>regulation alone cannot eliminate all future bouts of market instability</ARG0>.', '<ARG0>Market discipline</ARG0> is also critical to <ARG1>the health of our financial system</ARG1>, and must be reinforced, because regulation alone cannot eliminate all future bouts of market instability.', 'Market discipline is also critical to the health of our financial system, and must be reinforced, because <ARG0>regulation alone</ARG0> cannot eliminate <ARG1>all future bouts of market instability</ARG1>.']",3
because,CHRG-110hhrg44900-1.ann,168,0,because_CHRG-110hhrg44900-1.ann_168_0,"For market discipline to be effective, market participants must not expect that lending from the Fed or any other government support is readily available.","For <ARG1>market discipline</ARG1> to <ARG1>be effective</ARG1>, <ARG0>market participants</ARG0> must <ARG0>not expect that lending from the Fed or any other government support is readily available</ARG0>.",1,1,,1,"['For <ARG1>market discipline</ARG1> to <ARG1>be effective</ARG1>, <ARG0>market participants</ARG0> must <ARG0>not expect that lending from the Fed or any other government support is readily available</ARG0>.']",1
because,CHRG-110hhrg44900-1.ann,171,0,because_CHRG-110hhrg44900-1.ann_171_0,"For market discipline to effectively constrain risk, financial institutions must be allowed to fail.","For <ARG1>market discipline</ARG1> to <ARG1>effectively constrain risk</ARG1>, <ARG0>financial institutions</ARG0> must <ARG0>be allowed to fail</ARG0>.",1,1,,1,"['For <ARG1>market discipline</ARG1> to <ARG1>effectively constrain risk</ARG1>, <ARG0>financial institutions</ARG0> must <ARG0>be allowed to fail</ARG0>.']",1
because,CHRG-110hhrg44900-1.ann,172,0,because_CHRG-110hhrg44900-1.ann_172_0,"Today, two concerns underpin expectations of regulatory intervention to prevent a failure.","Today, two concerns underpin expectations of <ARG0>regulatory intervention</ARG0> to prevent <ARG1>a failure</ARG1>.",1,1,,1,"['Today, two concerns underpin expectations of <ARG0>regulatory intervention</ARG0> to prevent <ARG1>a failure</ARG1>.']",1
because,CHRG-110hhrg44900-1.ann,153,0,because_CHRG-110hhrg44900-1.ann_153_0,"We will be constrained by them, but this is too important for you to be, so please, both of you can ignore the red lights.","We will be constrained by them, but <ARG0>this is too important for you to be</ARG0>, so <ARG1>please, both of you can ignore the red lights</ARG1>.",1,1,,1,"['We will be constrained by them, but <ARG0>this is too important for you to be</ARG0>, so <ARG1>please, both of you can ignore the red lights</ARG1>.', 'We will be <ARG1>constrained by them</ARG1>, but this is <ARG0>too important</ARG0> for <ARG1>you</ARG1> to <ARG1>be</ARG1>, so please, both of you can ignore the red lights.']",2
because,CHRG-110hhrg44900-1.ann,37,0,because_CHRG-110hhrg44900-1.ann_37_0,A very large part of our problem is that we have not yet found sufficient replacement for the discipline of a lender not lending to a borrower unless the lender is sure that the borrower will be able to repay.,A very large part of our problem is that we have not yet found sufficient replacement for the discipline of <ARG1>a lender not lending to a borrower</ARG1> unless <ARG0>the lender is sure that the borrower will be able to repay</ARG0>.,1,1,,1,['A very large part of our problem is that we have not yet found sufficient replacement for the discipline of <ARG1>a lender not lending to a borrower</ARG1> unless <ARG0>the lender is sure that the borrower will be able to repay</ARG0>.'],1
because,CHRG-110hhrg44900-1.ann,80,0,because_CHRG-110hhrg44900-1.ann_80_0,"But we must develop innovative, regulatory and oversight responses to keep pace as these market transactions evolve.","But <ARG1>we must develop innovative, regulatory and oversight responses</ARG1> to <ARG0>keep pace as these market transactions evolve</ARG0>.",1,1,,1,"['But <ARG1>we must develop innovative, regulatory and oversight responses</ARG1> to <ARG0>keep pace as these market transactions evolve</ARG0>.']",1
because,CHRG-110hhrg44900-1.ann,146,0,because_CHRG-110hhrg44900-1.ann_146_0,"If implemented, these recommendations eliminate regulatory competition that creates inefficiencies and can engender a race to the bottom.","If <ARG0>implemented</ARG0>, <ARG1>these recommendations eliminate regulatory competition that creates inefficiencies and can engender a race to the bottom</ARG1>.",1,1,,1,"['If <ARG0>implemented</ARG0>, <ARG1>these recommendations eliminate regulatory competition that creates inefficiencies and can engender a race to the bottom</ARG1>.', 'If implemented, these recommendations eliminate regulatory competition <ARG0>that</ARG0> creates <ARG1>inefficiencies</ARG1> and can engender a race to the bottom.', 'If implemented, these recommendations eliminate regulatory competition <ARG0>that</ARG0> creates inefficiencies and can engender <ARG1>a race to the bottom</ARG1>.']",3
because,CHRG-110hhrg44900-1.ann,176,0,because_CHRG-110hhrg44900-1.ann_176_0,"It is clear that some institutions, if they fail, can have a systemic impact.","It is clear that <ARG1>some institutions</ARG1>, if <ARG0>they fail</ARG0>, <ARG1>can have a systemic impact</ARG1>.",1,1,,1,"['It is clear that <ARG1>some institutions</ARG1>, if <ARG0>they fail</ARG0>, <ARG1>can have a systemic impact</ARG1>.']",1
because,CHRG-110hhrg44900-1.ann,178,0,because_CHRG-110hhrg44900-1.ann_178_0,"To do this, we will need to give our regulators additional emergency authority to limit temporary disruptions.","To <ARG1>do this</ARG1>, <ARG0>we</ARG0> will need to <ARG0>give our regulators additional emergency authority to limit temporary disruptions</ARG0>.",1,1,,1,"['To <ARG1>do this</ARG1>, <ARG0>we</ARG0> will need to <ARG0>give our regulators additional emergency authority to limit temporary disruptions</ARG0>.']",1
because,CHRG-110hhrg44900-1.ann,179,0,because_CHRG-110hhrg44900-1.ann_179_0,"These authorities should be flexible, and to reinforce market discipline, the trigger for invoking such authority should be very high, such as a bankruptcy filing.","These authorities should be flexible, and to <ARG0>reinforce market discipline</ARG0>, <ARG1>the trigger for invoking such authority should be very high, such as a bankruptcy filing</ARG1>.",1,1,,1,"['These authorities should be flexible, and to <ARG0>reinforce market discipline</ARG0>, <ARG1>the trigger for invoking such authority should be very high, such as a bankruptcy filing</ARG1>.']",1
